,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
1140,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,900994,1500.0,1500.0,Livestock,Agriculture,to buy and sell livestock,SV,USD,199.0,2015-06-12 21:18:54+00:00,2015-05-29 07:00:00+00:00,2015-07-24 10:05:47+00:00,14.0,56,"#Parent, #Animals",male,monthly,2015-06-12,2015,June,Friday
2,"Ahuachapan, El Salvador",SLV,El Salvador,Ahuachapan,Latin America and Caribbean,0.03,"(13.8216148, -89.9253233)",13.8216148,-89.9253233,686887,1900.0,1900.0,Agriculture,Agriculture,to buy agricultural supplies,SV,USD,333.0,2014-03-20 22:43:26+00:00,2014-02-20 08:00:00+00:00,2014-04-24 12:40:59+00:00,14.0,31,"#Hidden Gem, #Supporting Family, user_favorite, user_favorite, user_favorite","male, male, female",bullet,2014-03-20,2014,March,Thursday
214,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,690577,1200.0,1200.0,Land Rental,Agriculture,to rent the land on which she will plant corn. ,SV,USD,199.0,2014-03-28 15:38:56+00:00,2014-03-10 07:00:00+00:00,2014-04-16 19:09:53+00:00,8.0,36,"user_favorite, #Elderly, #Eco-friendly",female,bullet,2014-03-28,2014,March,Friday
2814,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,953196,1000.0,1000.0,Services,Services,to buy a grain mill.,SV,USD,199.0,2015-09-24 20:55:14+00:00,2015-08-24 07:00:00+00:00,2015-10-29 03:37:29+00:00,20.0,35,"#Biz Durable Asset, #Parent, user_favorite, #Elderly, user_favorite",male,monthly,2015-09-24,2015,September,Thursday
2311,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1237273,1100.0,1100.0,General Store,Retail,"to buy more basic grains, coffee, condiments, drinks, cooking oil, detergents, cleaning products, canned food, etc. to supply the store.",SV,USD,199.0,2017-02-13 15:38:57+00:00,2017-02-10 08:00:00+00:00,2017-03-02 18:05:54+00:00,14.0,30,"#Repeat Borrower, #Parent, user_favorite, user_favorite",male,monthly,2017-02-13,2017,February,Monday
580,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,764673,950.0,950.0,Livestock,Agriculture,to purchase a pair of oxen.,SV,USD,199.0,2014-09-05 21:00:20+00:00,2014-08-26 07:00:00+00:00,2014-10-15 01:36:34+00:00,14.0,15,"#Animals, #Supporting Family, #Single",male,bullet,2014-09-05,2014,September,Friday
1944,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1160462,300.0,300.0,Agriculture,Agriculture,to buy fertilizers and poisons for her cornfield in order to ensure a good harvest.,SV,USD,199.0,2016-09-29 13:48:13+00:00,2016-08-30 07:00:00+00:00,2016-10-06 01:46:50+00:00,14.0,9,user_favorite,female,bullet,2016-09-29,2016,September,Thursday
472,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,741354,500.0,500.0,Personal Housing Expenses,Housing,"to improve the roof of her house, with galvanised sheet and wood.",SV,USD,199.0,2014-07-18 16:26:17+00:00,2014-07-15 07:00:00+00:00,2014-07-26 05:37:19+00:00,8.0,13,,female,bullet,2014-07-18,2014,July,Friday
1082,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,888757,1000.0,1000.0,Cloth & Dressmaking Supplies,Retail,"to purchase fabric, thread, fasteners, buttons, ribbons, and an overlock sewing machine--all to improve the quality of her sewing.",SV,USD,199.0,2015-05-20 22:05:35+00:00,2015-04-27 07:00:00+00:00,2015-06-22 20:29:57+00:00,20.0,38,"#Fabrics, #Biz Durable Asset, #Woman Owned Biz",female,monthly,2015-05-20,2015,May,Wednesday
628,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,774229,800.0,800.0,Pigs,Agriculture,to buy pigs and concentrated feed,SV,USD,199.0,2014-09-24 16:09:15+00:00,2014-09-09 07:00:00+00:00,2014-10-23 02:48:48+00:00,14.0,28,"#Animals, #Parent, #Woman Owned Biz",female,irregular,2014-09-24,2014,September,Wednesday
962,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,852623,1250.0,1250.0,Cloth & Dressmaking Supplies,Retail,"to purchase fabric, thread, and a new sewing machine. 
",SV,USD,199.0,2015-03-09 20:01:51+00:00,2015-02-27 08:00:00+00:00,2015-03-24 16:27:09+00:00,20.0,50,"#Woman Owned Biz, #Single Parent, #Parent, #Fabrics",female,monthly,2015-03-09,2015,March,Monday
1031,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,869201,750.0,750.0,Livestock,Agriculture,"to buy dual purpose cattle.
",SV,USD,199.0,2015-04-13 16:21:39+00:00,2015-03-20 07:00:00+00:00,2015-05-18 16:53:04+00:00,14.0,23,"#Animals, #Parent, user_favorite",male,monthly,2015-04-13,2015,April,Monday
2437,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1267867,700.0,700.0,General Store,Retail,"to purchase bread, basic grains, soups, cereals, condiments, detergents, beverages, snacks, etc. in order to stock her store.",SV,USD,199.0,2017-03-27 22:37:07+00:00,2017-03-23 07:00:00+00:00,2017-04-28 05:58:54+00:00,20.0,23,"#Parent, #Woman Owned Biz, #Single Parent, #Repeat Borrower",female,monthly,2017-03-27,2017,March,Monday
757,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,808178,1500.0,1500.0,Personal Housing Expenses,Housing,"to purchase sand, stone and cement. ",SV,USD,199.0,2014-11-29 18:46:26+00:00,2014-10-31 07:00:00+00:00,2015-01-27 18:09:43+00:00,33.0,55,#Parent,male,monthly,2014-11-29,2014,November,Saturday
1861,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1132120,225.0,500.0,Food Production/Sales,Food,to buy 5 quintals of corn to sell tortillas.,SV,USD,199.0,2016-08-11 15:28:20+00:00,2016-08-03 07:00:00+00:00,,14.0,9,"#Elderly, #Vegan, #Woman Owned Biz",female,monthly,2016-08-11,2016,August,Thursday
1454,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,999844,400.0,400.0,Pigs,Agriculture,to buy pigs for butchering to raise and later sell.,SV,USD,199.0,2015-12-23 21:31:32+00:00,2015-12-09 08:00:00+00:00,2016-01-12 21:30:48+00:00,14.0,12,"#Animals, #Parent",male,monthly,2015-12-23,2015,December,Wednesday
3245,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1265188,500.0,500.0,General Store,Retail,"to purchase rice, sugar, beans, seasonings, flour, oil, grains, soups, drinks, candies, bread, eggs, vegetables, etc. to stock the store.",SV,USD,199.0,2017-03-23 14:38:19+00:00,2017-03-10 08:00:00+00:00,2017-04-14 01:13:29+00:00,14.0,16,#Parent,male,monthly,2017-03-23,2017,March,Thursday
642,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,775659,750.0,1500.0,Clothing Sales,Clothing,"to buy shirts, skirts, and undergarments to sell.",SV,USD,199.0,2014-09-26 17:49:45+00:00,2014-09-23 07:00:00+00:00,,26.0,9,"volunteer_pick, volunteer_like, #Parent, #Schooling, #Woman Owned Biz, user_favorite",female,monthly,2014-09-26,2014,September,Friday
204,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,688457,1000.0,1000.0,General Store,Retail,to expand her business and to buy more goods to sell.,SV,USD,199.0,2014-03-24 17:01:01+00:00,2014-03-10 07:00:00+00:00,2014-04-25 05:56:12+00:00,26.0,28,user_favorite,female,monthly,2014-03-24,2014,March,Monday
3212,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1251538,350.0,350.0,Food Production/Sales,Food,"to buy an industrial grill in order to sell hamburgers and sandwiches, as she is a single mother and has children studying",SV,USD,199.0,2017-03-06 21:44:50+00:00,2017-02-20 08:00:00+00:00,2017-03-07 20:54:42+00:00,14.0,12,"#Parent, #Single Parent, user_favorite",female,monthly,2017-03-06,2017,March,Monday
1478,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1004766,500.0,500.0,Agriculture,Agriculture,"to buy a silo to store his harvest, to rent farm equipment, and to pay for labourers to collect the harvest.",SV,USD,199.0,2016-01-06 19:14:34+00:00,2015-12-31 08:00:00+00:00,2016-02-05 11:26:13+00:00,15.0,16,"#Parent, #Job Creator, #Biz Durable Asset, user_favorite",male,monthly,2016-01-06,2016,January,Wednesday
635,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,774271,300.0,300.0,Agriculture,Agriculture,"to buy seeds, herbicides, and pesticides for the corn crop.",SV,USD,199.0,2014-09-24 17:17:40+00:00,2014-09-18 07:00:00+00:00,2014-10-04 15:15:06+00:00,14.0,12,,female,monthly,2014-09-24,2014,September,Wednesday
775,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,815049,700.0,700.0,Party Supplies,Retail,to buy fireworks to sell.,SV,USD,199.0,2014-12-15 16:11:02+00:00,2014-12-10 08:00:00+00:00,2015-02-05 08:51:58+00:00,14.0,21,"#Health and Sanitation, #Parent, user_favorite",female,monthly,2014-12-15,2014,December,Monday
2766,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,897664,150.0,150.0,Agriculture,Agriculture,"to buy fertilizer, pesticides, and herbicides for farming.",SV,USD,199.0,2015-06-05 20:36:11+00:00,2015-06-04 07:00:00+00:00,2015-06-19 02:03:58+00:00,11.0,6,,female,monthly,2015-06-05,2015,June,Friday
385,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,718800,300.0,300.0,Farm Supplies,Agriculture,to buy seeds and fertilisers for his crops.,SV,USD,199.0,2014-05-31 16:08:17+00:00,2014-05-29 07:00:00+00:00,2014-07-10 16:29:08+00:00,14.0,10,"volunteer_like, volunteer_pick, #Parent",male,bullet,2014-05-31,2014,May,Saturday
2823,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,955274,600.0,600.0,Food Production/Sales,Food,"to purchase corn and firewood, and to grow her business.",SV,USD,199.0,2015-09-29 19:05:45+00:00,2015-08-29 07:00:00+00:00,2015-11-03 22:40:36+00:00,21.0,20,"volunteer_like, #Parent",female,monthly,2015-09-29,2015,September,Tuesday
808,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,825630,1000.0,1000.0,Food,Food,to buy the materials and basic ingredients to have a pupusa shop.,SV,USD,199.0,2015-01-08 20:00:52+00:00,2014-12-31 08:00:00+00:00,2015-01-24 22:00:24+00:00,27.0,29,"#Elderly, #Single Parent, #Woman Owned Biz",female,monthly,2015-01-08,2015,January,Thursday
2677,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1324831,300.0,300.0,Farming,Agriculture,to buy agricultural supplies and to pay laborers to plant staple grains.,SV,USD,199.0,2017-06-21 14:50:49+00:00,2017-06-13 07:00:00+00:00,2017-07-15 14:36:24+00:00,12.0,6,"#Repeat Borrower, #Job Creator, user_favorite, #Parent",male,bullet,2017-06-21,2017,June,Wednesday
1794,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1110017,400.0,400.0,Livestock,Agriculture,to buy grazing livestock.,SV,USD,199.0,2016-07-01 01:29:48+00:00,2016-06-25 07:00:00+00:00,2016-08-03 15:23:16+00:00,14.0,12,"#Animals, #Repeat Borrower, #Parent, user_favorite, user_favorite",female,bullet,2016-07-01,2016,July,Friday
1598,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1035197,500.0,500.0,Food Production/Sales,Food,"to buy a grill to make 'pupusas' [stuffed tortillas], to buy corn, soft cheese, beans, edible flowers, fried pork rinds, and cooking oil.",SV,USD,199.0,2016-03-08 16:24:38+00:00,2016-03-03 08:00:00+00:00,2016-03-17 21:00:00+00:00,14.0,19,"#Widowed, #Supporting Family, #Biz Durable Asset, #Woman Owned Biz, user_favorite, user_favorite",female,monthly,2016-03-08,2016,March,Tuesday
825,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,832533,225.0,225.0,Livestock,Agriculture,to buy fodder,SV,USD,199.0,2015-01-26 14:25:51+00:00,2015-01-08 08:00:00+00:00,2015-01-28 08:57:38+00:00,8.0,7,,male,monthly,2015-01-26,2015,January,Monday
1591,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1034582,1500.0,1500.0,General Store,Retail,"to purchase more merchandise for her store, including bread, oil, sugar, soda, condiments, and beans",SV,USD,199.0,2016-03-07 13:42:17+00:00,2016-02-25 08:00:00+00:00,2016-04-02 11:04:35+00:00,21.0,31,"#Parent, user_favorite",female,monthly,2016-03-07,2016,March,Monday
1874,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1137587,450.0,450.0,Food Production/Sales,Food,"to purchase fruits, milk, and sugar for selling smoothies. She will purchase snacks and also more clothing to continue selling",SV,USD,199.0,2016-08-22 19:29:21+00:00,2016-08-13 07:00:00+00:00,2016-08-25 15:36:08+00:00,17.0,14,"#Repeat Borrower, user_favorite",female,monthly,2016-08-22,2016,August,Monday
299,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,705431,1500.0,1500.0,General Store,Retail,to buy a greater variety of drinks and ice cream.,SV,USD,199.0,2014-05-02 18:36:16+00:00,2014-04-15 07:00:00+00:00,2014-06-11 18:18:32+00:00,26.0,48,"user_favorite, user_favorite",female,monthly,2014-05-02,2014,May,Friday
484,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,747119,600.0,600.0,Food Production/Sales,Food,to purchase ingredients to produce tortillas ,SV,USD,199.0,2014-07-30 19:30:39+00:00,2014-07-29 07:00:00+00:00,2014-08-07 02:02:51+00:00,8.0,16,volunteer_like,female,monthly,2014-07-30,2014,July,Wednesday
586,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,765483,600.0,600.0,Agriculture,Agriculture,to buy fertilizer and herbicide and to pay for labor costs for the planting. ,SV,USD,199.0,2014-09-08 17:16:04+00:00,2014-08-29 07:00:00+00:00,2014-10-13 23:23:34+00:00,20.0,23,,female,monthly,2014-09-08,2014,September,Monday
3134,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1208507,400.0,400.0,Natural Medicines,Health,to buy natural medicine to continue selling.,SV,USD,199.0,2016-12-21 19:12:00+00:00,2016-12-15 08:00:00+00:00,2016-12-23 15:01:48+00:00,14.0,13,#Health and Sanitation,female,monthly,2016-12-21,2016,December,Wednesday
1009,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,861751,1500.0,1500.0,Personal Housing Expenses,Housing,to make improvements on her home,SV,USD,199.0,2015-03-25 21:19:17+00:00,2015-03-09 07:00:00+00:00,2015-04-29 02:57:20+00:00,26.0,50,"#Elderly, #Supporting Family, user_favorite",female,monthly,2015-03-25,2015,March,Wednesday
3294,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1284116,1200.0,1200.0,General Store,Retail,"to buy oil, sliced bread, sugar, milk, cereals, vegetables, condiments, etc. to stock the store.",SV,USD,199.0,2017-04-22 16:31:19+00:00,2017-03-30 07:00:00+00:00,2017-05-22 16:06:56+00:00,27.0,34,"#Repeat Borrower, #Parent, #Woman Owned Biz, #Woman Owned Biz, #Repeat Borrower, user_favorite",female,monthly,2017-04-22,2017,April,Saturday
1018,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,866862,700.0,700.0,Farming,Agriculture,"to buy fertilizers and to pay workforce to plant 14,000 square meters of Pipián (a kind of squash). ",SV,USD,199.0,2015-04-07 15:06:34+00:00,2015-03-20 07:00:00+00:00,2015-05-07 18:57:03+00:00,14.0,24,"volunteer_pick, #Vegan, #Job Creator",male,monthly,2015-04-07,2015,April,Tuesday
443,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,735724,1000.0,1000.0,Property,Housing,to repair the well for her home.,SV,USD,199.0,2014-07-07 21:53:04+00:00,2014-06-30 07:00:00+00:00,2014-08-12 20:47:00+00:00,26.0,38,"user_favorite, #Repeat Borrower, #Supporting Family",female,irregular,2014-07-07,2014,July,Monday
1357,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,966653,525.0,525.0,Farming,Agriculture,to buy agricultural supplies such as fertilizer and herbicides for his corn crop.,SV,USD,199.0,2015-10-21 21:58:52+00:00,2015-10-09 07:00:00+00:00,2015-11-25 02:32:50+00:00,14.0,9,"user_favorite, #Elderly, #Supporting Family",male,monthly,2015-10-21,2015,October,Wednesday
1229,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,925188,275.0,400.0,General Store,Retail,to buy more stock;  the holiday season is coming and this is a time when her sales increase ,SV,USD,199.0,2015-07-29 14:39:53+00:00,2015-07-22 07:00:00+00:00,,14.0,11,"#Single, #Supporting Family, #Woman Owned Biz",female,monthly,2015-07-29,2015,July,Wednesday
2876,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1013678,350.0,350.0,Agriculture,Agriculture,"to buy agricultural products such as manure, fertilizers, and herbicides.",SV,USD,199.0,2016-01-25 21:18:14+00:00,2015-12-30 08:00:00+00:00,2016-02-20 15:04:36+00:00,14.0,10,"#Vegan, #Parent",male,bullet,2016-01-25,2016,January,Monday
